price_mean_pfx,price_std_pfx,price_min_pfx,price_max_pfx,price2_mean_pfx,price2_std_pfx,country_mode_pfx,page_1_(main_category)_mode_pfx,page_2_(clothing_model)_mode_pfx,colour_mode_pfx,model_photography_mode_pfx,country_nunique_pfx,page_1_(main_category)_nunique_pfx,page_2_(clothing_model)_nunique_pfx,colour_nunique_pfx,model_photography_nunique_pfx,target
49.333333333333336,10.969655114602888,43,62,1.6666666666666667,0.5773502691896258,46,1,A2,3,1,1,1,3,2,1,1
41.0,8.366600265340756,28,48,1.4,0.5477225575051661,29,4,P3,3,1,1,2,4,2,1,0
45.6,12.581732790041285,28,62,1.6,0.5477225575051662,29,1,A11,3,1,1,2,5,4,1,0
49.0,5.196152422706632,43,52,1.3333333333333333,0.5773502691896257,46,2,A7,3,1,1,2,3,3,2,1
38.0,7.0710678118654755,28,48,1.2,0.4472135954999579,29,4,P1,3,1,1,1,4,3,1,0
42.8,12.853015210447705,28,62,1.2,0.4472135954999579,29,3,A11,2,1,1,3,5,3,2,1
47.8,20.498780451529303,28,82,1.4,0.5477225575051662,29,4,A5,3,1,1,2,5,3,2,1
41.4,13.885243966167828,28,65,1.6,0.5477225575051661,29,4,B12,4,1,1,2,5,4,2,1
46.0,22.516660498395403,33,72,1.6666666666666667,0.5773502691896257,29,1,A16,1,1,1,2,3,3,1,1
35.0,12.041594578792294,23,48,1.6,0.5477225575051661,29,3,C1,4,2,1,2,5,4,2,1
48.0,0.0,48,48,2.0,0.0,29,2,B9,1,1,1,1,1,1,1,1
33.0,0.0,33,33,2.0,0.0,9,3,C57,5,2,1,1,1,1,1,1
45.0,9.899494936611664,38,52,1.0,0.0,46,2,B4,2,1,1,2,2,2,2,1
46.0,13.856406460551018,38,62,1.6666666666666667,0.5773502691896257,9,1,A17,4,1,1,1,3,2,2,1
47.8,15.81771159175688,28,72,1.4,0.5477225575051661,29,1,A1,3,1,1,2,5,4,2,0
50.0,2.8284271247461903,48,52,1.0,0.0,29,3,C29,6,1,1,1,2,2,2,1
44.6,16.272676485446393,28,62,1.6,0.5477225575051662,9,1,A11,1,1,1,1,5,3,1,1
39.8,7.981227975693966,33,52,1.6,0.5477225575051661,29,4,B11,6,2,1,2,5,4,2,1
28.0,0.0,28,28,2.0,0.0,29,1,A1,8,1,1,1,1,1,1,1
42.6,17.826945896591486,28,62,1.6,0.5477225575051662,9,1,A11,1,1,1,1,3,2,1,1
34.0,10.8397416943394,23,48,1.6,0.5477225575051661,24,3,C1,4,2,1,1,4,3,2,0
62.0,0.0,62,62,1.0,0.0,29,2,B13,2,1,1,1,2,2,2,1
62.0,0.0,62,62,1.0,0.0,29,2,B13,12,2,1,1,1,1,1,1
36.333333333333336,11.547005383792516,23,43,1.3333333333333333,0.5773502691896258,29,4,P40,2,1,1,1,3,3,2,1
40.5,10.606601717798211,33,48,1.5,0.7071067811865476,29,1,A15,9,1,1,2,2,2,2,1
43.0,0.0,43,43,2.0,0.0,29,1,A5,3,1,1,1,1,1,1,1
32.4,10.807404868885037,20,48,1.6,0.5477225575051661,29,3,C1,3,1,1,2,5,5,2,1
46.0,7.211102550927978,38,52,1.0,0.0,29,4,B4,2,1,1,2,3,2,2,1
20.0,0.0,20,20,2.0,0.0,9,3,C50,9,2,1,1,1,1,1,1
39.0,12.449899597988733,23,48,1.4,0.5477225575051661,29,3,C1,9,1,1,1,5,4,2,0
57.0,0.0,57,57,1.0,0.0,29,2,B30,9,1,1,1,1,1,1,1
50.75,12.038133853162902,38,62,1.5,0.5773502691896257,29,1,A14,3,1,1,1,4,2,1,1
44.75,13.250786140200638,28,60,1.25,0.5,29,1,A1,3,1,1,2,4,4,2,1
49.8,4.024922359499622,48,57,1.0,0.0,9,3,B1,9,1,1,2,5,4,2,1
43.0,0.0,43,43,2.0,0.0,22,1,A2,3,1,1,1,1,1,1,1
40.5,3.5355339059327378,38,43,2.0,0.0,29,2,B11,2,1,1,1,2,1,1,1
33.0,0.0,33,33,2.0,0.0,29,4,P12,4,1,1,1,1,1,1,1
31.0,4.47213595499958,28,38,1.8,0.4472135954999579,29,4,P60,2,1,1,1,4,3,2,0
40.0,6.708203932499369,28,43,2.0,0.0,29,1,A2,3,1,1,2,4,1,1,0
48.8,12.96919426949878,43,72,1.8,0.4472135954999579,9,1,A2,3,1,1,1,5,1,1,0
30.5,10.606601717798211,23,38,2.0,0.0,29,2,B7,6,1,1,2,2,1,2,1
50.4,9.864076236526154,38,62,1.4,0.5477225575051661,10,2,A12,2,1,1,2,5,2,1,1
38.0,0.0,38,38,2.0,0.0,29,2,B12,2,1,1,1,1,1,1,1
36.333333333333336,7.6376261582597325,28,43,2.0,0.0,24,1,A1,3,1,1,1,3,2,2,1
35.4,14.449913494550756,18,50,1.6,0.5477225575051661,29,3,C14,2,1,1,1,5,3,2,0
36.0,7.582875444051551,28,48,1.8,0.4472135954999579,29,1,A1,7,1,1,3,5,4,1,1
48.4,9.181503144910424,33,57,1.4,0.5477225575051662,41,2,B31,1,1,1,2,5,5,2,0
37.0,4.183300132670378,33,43,1.4,0.5477225575051662,34,4,P26,2,2,1,1,5,4,2,1
36.333333333333336,7.637626158259733,28,43,2.0,0.0,29,1,A1,3,1,1,1,3,3,1,1
31.333333333333332,5.773502691896258,28,38,1.6666666666666667,0.5773502691896258,29,1,A1,1,1,1,2,3,3,1,1
43.0,0.0,43,43,2.0,0.0,29,2,B20,8,1,1,1,1,1,1,1
49.0,13.856406460551018,33,57,1.3333333333333333,0.5773502691896257,9,3,C24,6,1,1,1,3,3,2,1
51.6,14.63898903613224,38,72,1.6,0.5477225575051662,9,1,A12,3,1,1,1,5,2,1,1
37.0,8.94427190999916,23,48,1.8,0.4472135954999579,29,2,A12,6,1,1,3,5,4,1,1
57.0,0.0,57,57,1.0,0.0,29,2,B2,3,2,1,1,1,1,1,1
38.0,0.0,38,38,2.0,0.0,29,2,B15,9,1,1,1,1,1,1,1
44.0,10.677078252031311,28,52,1.2,0.4472135954999579,29,2,B3,2,1,1,3,5,4,2,1
44.6,7.05691150575094,38,52,1.6,0.5477225575051662,29,2,A2,6,1,1,3,5,3,2,0
35.5,3.5355339059327378,33,38,1.5,0.7071067811865476,29,4,P1,3,1,1,1,2,2,2,1
28.0,0.0,28,28,2.0,0.0,9,3,C40,14,2,1,1,1,1,1,1
44.333333333333336,10.96965511460289,38,57,1.3333333333333333,0.5773502691896257,29,1,A10,3,1,1,3,3,2,1,1
57.0,7.0710678118654755,52,62,1.0,0.0,41,2,B13,12,1,1,1,2,1,2,1
47.5,11.704699910719626,38,62,1.5,0.5773502691896257,29,1,A39,4,1,1,2,3,3,1,1
41.8,11.497825881443848,33,62,1.8,0.4472135954999579,29,1,A11,2,1,1,1,5,4,2,0
36.0,8.366600265340756,23,43,1.4,0.5477225575051661,29,4,P26,6,2,1,1,5,4,2,1
50.6,10.406728592598157,43,62,1.6,0.5477225575051662,21,1,A5,3,1,1,1,3,1,1,1
55.0,21.2602916254693,38,82,1.5,0.5773502691896257,29,1,A10,2,1,1,1,4,2,1,1
55.2,17.852170736355845,28,77,1.2,0.4472135954999579,29,2,A38,6,1,1,3,5,3,2,1
33.0,0.0,33,33,2.0,0.0,29,4,P62,12,2,1,1,1,1,1,1
49.6,11.502173707608488,38,62,1.6,0.5477225575051662,29,1,A11,3,1,1,1,5,2,1,1
38.0,5.0,33,43,1.6666666666666667,0.5773502691896257,29,4,A2,3,1,1,2,3,3,2,1
43.8,12.5777581468241,28,62,1.6,0.5477225575051662,29,1,A1,3,1,1,2,5,4,1,1
51.0,26.962937525425527,33,82,1.6666666666666667,0.5773502691896257,29,1,A18,3,1,1,1,3,3,2,1
46.0,13.856406460551018,38,62,1.0,0.0,29,4,A38,4,1,1,2,3,2,2,1
43.0,5.773502691896258,38,48,2.0,0.0,29,1,A12,1,1,1,2,2,2,1,1
41.75,2.5000000000000004,38,43,1.5,0.5773502691896257,29,1,A2,3,1,1,2,4,3,1,1
47.5,17.710637105046974,28,67,1.5,0.5773502691896257,29,2,A42,6,1,1,2,4,3,1,1
40.8,13.103434664239751,28,62,1.8,0.4472135954999579,29,1,A10,3,1,1,1,5,3,2,1
40.0,2.7386127875258315,38,43,2.0,0.0,29,1,A10,3,1,1,1,5,2,1,1
48.6,13.371611720357423,33,62,1.2,0.4472135954999579,29,1,A17,2,1,1,3,4,4,1,1
41.6,18.62256695517565,28,62,1.6,0.5477225575051661,29,1,A1,1,1,1,3,5,5,2,1
38.0,0.0,38,38,2.0,0.0,29,1,A10,3,1,1,1,1,1,1,1
46.6,15.05988047761336,28,62,1.6,0.5477225575051662,29,1,A11,3,1,1,1,5,4,1,1
50.6,14.774978849392646,33,72,1.4,0.5477225575051662,29,3,A3,3,1,1,2,5,4,1,0
62.0,5.0,57,67,1.0,0.0,29,2,B10,2,1,1,1,3,3,2,1
45.0,24.041630560342615,28,62,1.5,0.7071067811865476,29,1,A11,1,1,1,1,2,2,1,1
42.4,8.61974477580398,33,50,1.4,0.5477225575051661,29,3,C11,9,1,1,1,5,4,1,1
51.2,13.442470011125186,28,62,1.2,0.4472135954999579,29,2,A42,3,1,1,2,5,4,2,0
57.2,10.73312629199899,38,62,1.2,0.4472135954999579,29,1,A11,4,1,1,1,5,4,1,1
67.0,0.0,67,67,1.0,0.0,29,2,B10,2,1,1,1,1,1,1,1
43.0,8.660254037844387,28,48,1.2,0.4472135954999579,29,3,C1,4,1,1,1,5,5,2,0
52.0,0.0,52,52,1.0,0.0,29,2,B4,10,1,1,1,1,1,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P13,4,1,1,1,1,1,1,1
49.6,10.737783756436894,38,60,1.4,0.5477225575051662,29,1,A27,3,1,1,2,5,2,2,0
42.2,14.11382301150188,20,57,1.4,0.5477225575051661,29,3,A10,3,1,1,3,5,3,2,1
62.0,0.0,62,62,1.0,0.0,29,2,B14,2,1,1,1,1,1,1,1
46.0,4.47213595499958,38,48,1.2,0.4472135954999579,29,3,C19,2,1,1,1,5,4,2,1
41.6,14.638989036132244,28,57,1.4,0.5477225575051662,29,3,C21,2,1,1,2,5,3,2,0
28.0,0.0,28,28,2.0,0.0,29,1,A13,1,1,1,2,2,2,2,1
52.4,12.25969004502153,38,67,1.4,0.5477225575051661,29,2,B10,2,1,1,1,5,3,2,0
48.6,10.310189135025604,38,62,1.6,0.5477225575051662,29,1,A12,3,1,1,2,5,2,2,0
29.666666666666668,7.637626158259733,23,38,2.0,0.0,29,4,B17,6,1,1,2,3,3,2,1
42.8,23.29592238998061,23,82,1.6,0.5477225575051661,29,1,A6,3,1,1,3,5,4,1,1
45.8,16.02186006679624,28,72,1.8,0.4472135954999579,29,1,A1,3,1,1,1,5,2,1,0
42.75,11.84271928232701,28,57,1.75,0.5,29,1,A6,3,1,1,2,4,3,2,1
33.0,14.142135623730953,23,43,1.5,0.7071067811865476,29,4,P20,7,1,1,1,2,2,2,1
59.0,3.559026084010436,55,62,1.0,0.0,29,1,A17,2,1,1,2,4,3,2,1
36.5,17.483325389257807,23,62,1.75,0.5,29,1,A1,3,1,1,2,4,4,2,1
64.0,11.510864433221338,52,82,1.0,0.0,29,2,A17,2,1,1,2,5,3,2,0
55.4,14.310835055998654,38,72,1.4,0.5477225575051661,29,1,A10,3,1,1,1,5,1,1,1
49.6,5.224940191045252,43,57,1.0,0.0,16,3,C55,2,2,1,2,5,5,2,1
38.0,8.660254037844387,28,43,2.0,0.0,29,1,A5,3,1,1,1,2,2,1,1
60.8,15.594870951694343,38,82,1.2,0.4472135954999579,29,1,A10,3,1,1,1,5,1,1,1
46.0,7.211102550927978,38,52,1.3333333333333333,0.5773502691896257,29,1,A10,3,1,1,3,3,3,1,1
51.6,22.006817125609057,23,82,1.2,0.4472135954999579,29,4,A11,3,1,1,2,5,3,2,1
43.0,0.0,43,43,2.0,0.0,29,1,A6,3,1,1,1,1,1,1,1
67.0,7.0710678118654755,62,72,1.0,0.0,29,1,A3,3,1,1,1,2,1,1,1
63.25,13.149778198382917,52,82,1.0,0.0,29,1,A11,3,1,1,2,4,3,1,1
43.8,22.873565528793275,28,82,1.6,0.5477225575051661,29,1,A1,1,1,1,2,5,5,1,1
43.0,0.0,43,43,1.0,0.0,29,4,P36,2,1,1,1,1,1,1,1
38.0,8.660254037844387,28,43,2.0,0.0,29,1,A1,3,1,1,1,3,2,1,1
45.0,24.041630560342615,28,62,1.5,0.7071067811865476,29,1,A37,2,1,1,2,2,2,1,1
36.0,5.70087712549569,28,43,1.4,0.5477225575051662,29,4,P1,2,1,1,1,5,4,2,1
46.5,24.131583730317686,28,82,1.75,0.5,29,1,A10,3,1,1,1,4,3,1,1
37.8,9.628083921528727,28,52,1.6,0.5477225575051661,29,4,C29,14,2,1,2,5,4,2,0
44.333333333333336,19.629909152447276,33,67,1.6666666666666667,0.5773502691896257,29,4,P12,4,1,1,2,2,2,1,1
45.0,4.47213595499958,38,48,1.2,0.4472135954999579,29,3,B32,2,1,1,2,5,5,2,0
36.75,13.149778198382917,23,48,1.75,0.5,29,3,B9,2,1,1,3,4,3,2,1
49.6,19.099738218101315,38,82,1.4,0.5477225575051661,29,2,A9,2,1,1,3,5,5,2,1
52.4,13.612494260788504,38,67,1.4,0.5477225575051661,29,2,B10,6,1,1,1,5,4,2,1
48.6,12.895735729302148,38,67,1.6,0.5477225575051662,29,2,B11,2,1,1,1,5,4,1,1
30.5,2.886751345948128,28,33,2.0,0.0,29,4,P23,14,1,1,1,4,3,2,1
57.0,0.0,57,57,1.0,0.0,29,2,B26,13,1,1,1,1,1,1,1
47.0,2.23606797749979,43,48,1.0,0.0,29,3,C17,2,1,1,1,5,5,2,0
48.6,9.813256340277675,33,57,1.2,0.4472135954999579,29,3,B24,11,1,1,2,5,3,1,1
55.666666666666664,15.50268793897798,38,67,1.3333333333333333,0.5773502691896257,29,2,B10,2,1,1,1,3,2,2,1
33.0,0.0,33,33,2.0,0.0,29,3,C11,7,1,1,1,1,1,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P1,3,1,1,1,1,1,1,1
42.75,14.26826315054966,28,62,1.75,0.5,29,1,A1,3,1,1,1,4,2,1,1
52.0,0.0,52,52,1.0,0.0,29,2,B5,14,2,1,1,1,1,1,1
38.0,8.660254037844387,33,48,2.0,0.0,29,4,B34,2,1,1,2,3,3,2,1
50.25,21.297495940446456,38,82,1.25,0.5,29,1,P1,3,1,1,2,3,1,1,1
62.0,0.0,62,62,1.0,0.0,29,1,A21,1,1,1,1,2,2,2,1
57.0,7.0710678118654755,52,62,1.0,0.0,29,1,A11,3,1,1,2,2,2,1,1
46.6,19.28211606644872,28,72,1.6,0.5477225575051661,29,1,A11,3,1,1,1,5,2,2,0
49.333333333333336,28.728615235220325,28,82,1.3333333333333333,0.5773502691896258,29,4,A9,2,2,1,2,3,3,2,1
45.8,20.957099035887577,28,82,1.8,0.4472135954999579,29,1,A10,3,1,1,2,5,2,2,0
33.0,7.0710678118654755,28,38,1.5,0.7071067811865476,29,4,P1,3,1,1,1,2,2,1,1
38.0,0.0,38,38,2.0,0.0,29,1,A12,2,1,1,1,2,2,1,1
45.6,11.104053313993049,28,57,1.2,0.4472135954999579,29,3,C29,6,2,1,1,5,4,2,0
58.4,24.835458522040614,28,82,1.2,0.4472135954999579,29,1,A9,3,1,1,2,4,3,2,1
49.333333333333336,12.055427546683417,38,62,1.3333333333333333,0.5773502691896257,29,2,B29,2,1,1,2,3,3,1,1
43.0,0.0,43,43,2.0,0.0,29,1,A2,3,1,1,1,2,1,1,1
41.75,9.464847243000456,28,48,1.25,0.5,29,3,C12,14,1,1,1,4,1,1,1
31.0,7.58287544405155,23,43,1.8,0.4472135954999579,29,4,P39,9,2,1,1,5,4,2,0
49.6,13.86722755275906,38,67,1.6,0.5477225575051661,29,2,B10,2,1,1,1,5,3,2,0
38.0,0.0,38,38,2.0,0.0,29,2,B12,2,1,1,1,1,1,1,1
47.6,13.145341380123986,38,62,1.6,0.5477225575051662,29,1,A34,2,1,1,1,5,3,2,1
46.8,20.6082507748717,28,82,1.6,0.5477225575051661,29,1,A2,3,1,1,2,5,2,2,0
38.0,14.142135623730953,28,48,2.0,0.0,29,2,B34,2,1,1,2,2,1,2,1
61.6,11.760102040373628,52,82,1.0,0.0,29,1,A29,2,1,1,3,5,5,2,1
48.0,0.0,48,48,1.0,0.0,29,3,C4,4,1,1,1,1,1,1,1
48.6,12.401612798341995,38,62,1.6,0.5477225575051662,9,1,A10,3,1,1,1,5,2,1,0
31.0,10.36822067666386,23,48,1.8,0.4472135954999579,29,4,C14,9,1,1,2,5,4,1,0
53.4,4.9295030175464944,48,57,1.0,0.0,29,3,C56,6,2,1,1,3,2,2,0
43.0,0.0,43,43,2.0,0.0,29,1,A6,3,1,1,1,1,1,1,1
44.6,16.272676485446393,28,62,1.6,0.5477225575051662,29,1,A13,1,1,1,1,5,2,1,1
50.4,16.272676485446393,28,62,1.2,0.4472135954999579,29,1,A8,3,1,1,2,4,3,1,0
44.333333333333336,17.039170558842745,28,62,1.6666666666666667,0.5773502691896257,29,1,A1,3,1,1,1,3,2,1,1
62.0,0.0,62,62,1.0,0.0,29,2,B13,12,2,1,1,1,1,1,1
43.4,9.528903399657276,38,60,1.8,0.4472135954999579,9,1,A10,3,1,1,1,5,2,2,1
67.0,0.0,67,67,1.0,0.0,29,2,B10,2,1,1,1,1,1,1,1
43.0,0.0,43,43,2.0,0.0,29,1,A2,3,1,1,1,1,1,1,1
50.25,11.412712210513329,43,67,1.25,0.5,29,2,B10,2,1,1,3,4,2,1,1
44.8,16.39207125411551,28,72,1.8,0.4472135954999579,29,1,A1,3,1,1,1,5,2,2,0
62.0,0.0,62,62,1.0,0.0,44,1,A22,4,1,1,1,1,1,1,1
48.2,11.88276062201036,38,62,1.6,0.5477225575051661,29,1,A10,3,1,1,1,5,2,1,0
49.6,11.058933040759404,33,62,1.2,0.4472135954999579,9,3,A22,4,1,1,2,5,4,2,0
33.0,7.0710678118654755,28,38,1.5,0.7071067811865476,29,4,P1,3,1,1,1,2,1,1,1
46.8,9.203260291874832,38,62,1.6,0.5477225575051662,44,1,A17,3,1,1,2,5,2,2,1
50.4,16.272676485446393,28,62,1.4,0.5477225575051662,29,1,A17,2,1,1,2,4,1,1,1
38.0,5.0,33,43,1.6666666666666667,0.5773502691896257,29,4,A7,3,2,1,2,3,3,2,1
44.8,5.357238094391549,38,52,1.2,0.4472135954999579,29,4,A2,2,1,1,3,5,3,2,1
47.6,8.820430828479978,38,57,1.2,0.4472135954999579,29,2,B1,2,1,1,2,5,5,2,1
49.6,16.272676485446393,33,67,1.6,0.5477225575051662,29,2,B10,2,1,1,2,4,2,1,1
44.666666666666664,2.88675134594813,43,48,1.0,0.0,29,3,C18,2,1,1,1,3,3,1,1
46.2,14.567086187704115,28,62,1.6,0.5477225575051662,29,1,A1,3,1,1,1,5,3,1,1
47.666666666666664,12.662279942148388,38,62,1.3333333333333333,0.5773502691896257,29,1,A21,3,1,1,2,3,2,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P53,2,2,1,1,2,1,1,1
40.0,10.954451150103322,28,48,1.4,0.5477225575051661,29,3,C1,4,1,1,1,5,5,2,0
40.0,6.708203932499369,33,48,1.4,0.5477225575051661,29,4,P29,9,2,1,1,5,4,2,0
42.6,9.50263121456368,33,52,1.4,0.5477225575051662,29,2,B3,2,1,1,3,5,5,2,1
62.0,7.0710678118654755,57,67,1.0,0.0,29,2,B22,2,1,1,1,2,2,1,1
53.6,22.501111083677625,28,82,1.6,0.5477225575051662,9,1,A1,3,1,1,1,5,2,1,0
56.0,14.51436070471816,38,72,1.25,0.5,46,1,A10,3,1,1,2,4,2,1,1
45.6,13.903237033151669,28,62,1.6,0.5477225575051661,29,1,A10,3,1,1,3,5,3,2,1
51.4,6.985699678629192,43,62,1.4,0.5477225575051661,29,2,B11,2,1,1,1,5,4,2,1
37.0,6.519202405202649,28,43,1.8,0.4472135954999579,29,1,A18,2,1,1,3,5,4,2,0
36.333333333333336,2.886751345948128,33,38,2.0,0.0,29,1,A19,2,2,1,1,3,2,2,1
40.0,5.70087712549569,33,48,1.2,0.4472135954999579,29,4,P1,14,1,1,1,5,4,2,0
45.6,15.51773179301666,28,62,1.6,0.5477225575051661,29,1,A1,3,1,1,1,5,4,1,1
50.0,16.97056274847714,38,62,1.0,0.0,29,1,A17,2,1,1,2,2,1,2,1
48.4,9.181503144910424,33,57,1.4,0.5477225575051662,9,2,B31,1,1,1,2,5,5,2,1
29.666666666666668,2.886751345948128,28,33,2.0,0.0,29,3,C40,5,2,1,1,3,3,2,1
57.0,0.0,57,57,1.0,0.0,9,2,B1,4,1,1,1,1,1,1,1
38.0,0.0,38,38,1.5,0.7071067811865476,29,1,A12,2,1,1,2,2,2,2,1
36.0,10.954451150103322,28,48,1.6,0.5477225575051662,29,3,A1,4,1,1,2,5,4,2,1
47.6,10.13903348450926,33,57,1.2,0.4472135954999579,46,3,C25,4,1,1,2,5,4,2,1
34.0,10.8397416943394,23,48,1.6,0.5477225575051661,29,3,C10,14,1,1,2,5,4,2,0
49.0,13.856406460551018,33,57,1.3333333333333333,0.5773502691896257,29,3,C24,6,1,1,1,3,3,2,1
43.0,0.0,43,43,2.0,0.0,29,1,A5,3,1,1,1,1,1,1,1
49.6,17.386776584519627,28,72,1.6,0.5477225575051662,24,1,A1,3,1,1,1,5,2,1,0
35.0,9.746794344808963,23,48,1.6,0.5477225575051661,29,4,A12,2,1,1,2,5,3,1,0
45.0,16.97056274847714,33,57,1.5,0.7071067811865476,29,3,C54,5,1,1,1,2,2,2,1
46.6,6.06630035524124,38,52,1.4,0.5477225575051661,29,2,A30,1,1,1,3,5,5,1,1
57.2,12.357184145265458,38,67,1.2,0.4472135954999579,29,2,B10,12,1,1,1,5,3,2,1
51.0,17.0,28,67,1.4,0.5477225575051662,29,1,A11,2,1,1,2,5,3,1,0
41.333333333333336,2.886751345948128,38,43,2.0,0.0,29,1,A2,3,1,1,1,3,1,2,1
37.4,14.205632685663812,28,60,1.8,0.4472135954999579,29,1,A1,3,1,1,2,5,4,1,0
38.0,10.0,28,48,1.6666666666666667,0.5773502691896257,29,4,A12,2,1,1,2,3,2,2,1
41.5,13.37908816025965,28,57,1.5,0.5773502691896257,29,3,A42,5,1,1,2,4,4,2,1
52.0,0.0,52,52,1.0,0.0,29,2,B8,4,2,1,1,1,1,1,1
48.0,0.0,48,48,1.0,0.0,29,4,P3,2,1,1,1,1,1,1,1
67.0,0.0,67,67,1.0,0.0,29,2,B22,2,1,1,1,1,1,1,1
45.8,5.403702434442518,38,52,1.4,0.5477225575051661,29,1,C9,3,1,1,3,4,3,2,1
43.0,5.773502691896258,38,48,1.25,0.5,29,1,A24,2,1,1,3,3,2,2,1
44.8,16.39207125411551,28,72,1.8,0.4472135954999579,29,1,A1,3,1,1,1,5,2,2,0
43.0,0.0,43,43,2.0,0.0,9,1,A5,3,1,1,1,1,1,1,1
43.0,0.0,43,43,1.0,0.0,29,4,P6,2,1,1,1,1,1,1,1
28.0,0.0,28,28,2.0,0.0,16,4,P7,4,2,1,1,1,1,1,1
44.8,16.39207125411551,28,72,1.8,0.4472135954999579,16,1,A1,3,1,1,1,5,2,2,0
41.333333333333336,2.886751345948128,38,43,2.0,0.0,29,1,A2,3,1,1,1,3,1,2,1
43.0,0.0,43,43,1.0,0.0,29,3,C2,3,1,1,1,2,2,1,1
28.0,0.0,28,28,2.0,0.0,29,4,P61,1,1,1,1,2,2,2,1
41.75,2.4999999999999996,38,43,1.25,0.5,29,4,P41,2,2,1,2,3,2,2,1
38.4,14.432601983010548,23,60,1.6,0.5477225575051662,29,4,A10,3,1,1,2,5,2,1,0
39.0,8.215838362577491,28,48,1.4,0.5477225575051661,29,4,P26,1,2,1,1,5,5,2,1
55.0,16.97056274847714,43,67,1.5,0.7071067811865476,29,2,B20,8,1,1,1,2,2,1,1
44.333333333333336,15.50268793897798,33,62,1.6666666666666667,0.5773502691896257,29,1,A12,2,1,1,1,3,3,2,1
62.0,0.0,62,62,1.0,0.0,29,2,B13,12,2,1,1,1,1,1,1
57.0,0.0,57,57,1.0,0.0,29,3,C21,14,1,1,1,1,1,1,1
34.666666666666664,5.773502691896258,28,38,2.0,0.0,29,1,A1,3,1,1,1,3,3,1,1
47.8,5.71839138219832,43,57,1.0,0.0,29,4,P26,4,1,1,2,4,3,2,1
57.0,0.0,57,57,1.0,0.0,29,2,B24,11,1,1,1,1,1,1,1
57.0,0.0,57,57,1.0,0.0,41,3,C21,14,1,1,1,1,1,1,1
38.2,16.00624877977348,20,62,1.8,0.4472135954999579,34,1,A12,2,1,1,2,5,3,2,1
29.5,15.264337522473747,20,52,1.75,0.5,38,3,C49,4,2,1,1,4,4,2,1
35.5,10.606601717798211,28,43,1.5,0.7071067811865476,29,4,P2,3,1,1,1,2,2,1,1
51.0,14.2828568570857,33,62,1.4,0.5477225575051661,29,1,A14,2,1,1,1,5,4,2,1
53.5,12.069244660154448,38,67,1.0,0.0,29,2,B21,2,1,1,2,4,4,1,1
40.4,15.208550226763892,23,65,1.2,0.4472135954999579,29,4,P1,4,2,1,1,5,4,2,1
43.0,7.0710678118654755,38,48,1.0,0.0,29,3,C4,3,1,1,2,2,2,1,1
40.5,10.606601717798211,33,48,1.5,0.7071067811865476,29,3,C20,4,1,1,2,2,2,2,1
62.0,0.0,62,62,1.0,0.0,29,1,A11,3,1,1,1,4,4,2,1
43.0,7.071067811865475,33,48,1.5,0.5773502691896257,29,1,A16,1,1,1,3,4,4,1,1
35.5,10.606601717798211,28,43,2.0,0.0,29,1,A1,3,1,1,1,2,2,1,1
51.6,19.60357110324545,28,72,1.6,0.5477225575051662,9,1,A2,3,1,1,1,3,2,1,0
51.6,10.334408546211051,38,62,1.2,0.4472135954999579,24,1,A17,2,1,1,2,5,3,2,0
36.8,14.307340773183531,28,62,1.8,0.4472135954999579,29,1,A1,1,1,1,1,5,4,2,0
47.8,13.700364958642524,38,72,1.8,0.4472135954999579,29,1,A10,3,1,1,1,5,1,1,0
36.0,6.708203932499369,28,43,1.6,0.5477225575051661,29,4,P16,1,1,1,1,5,5,2,0
52.5,14.153915830374764,38,67,1.25,0.5,29,2,A17,2,1,1,3,4,2,1,1
23.0,0.0,23,23,2.0,0.0,24,3,C14,9,1,1,1,1,1,1,1
40.8,17.152259326397793,23,67,1.6,0.5477225575051662,29,3,B10,2,1,1,2,5,3,1,1
55.0,16.97056274847714,43,67,1.5,0.7071067811865476,29,1,A7,2,1,1,2,2,2,1,1
46.8,8.497058314499203,43,62,1.8,0.4472135954999579,29,1,A7,3,1,1,1,4,1,1,0
38.0,0.0,38,38,2.0,0.0,29,1,A10,3,1,1,1,1,1,1,1
53.6,18.338484124921557,38,82,1.6,0.5477225575051662,29,1,A10,3,1,1,1,5,1,1,1
40.8,12.716131487209466,28,57,1.4,0.5477225575051661,29,4,B2,2,1,1,2,5,4,2,0
50.0,16.97056274847714,38,62,1.5,0.7071067811865476,29,1,A10,2,1,1,1,2,2,1,1
48.0,0.0,48,48,1.0,0.0,29,3,C4,4,1,1,1,1,1,1,1
46.6,15.05988047761336,28,62,1.6,0.5477225575051661,29,1,A22,2,1,1,1,5,3,1,0
62.0,0.0,62,62,1.0,0.0,29,1,A11,3,1,1,1,1,1,1,1
52.4,13.145341380123988,38,62,1.4,0.5477225575051661,29,1,A17,4,1,1,1,5,2,2,1
45.2,12.853015210447705,28,62,1.4,0.5477225575051662,29,3,A22,4,1,1,2,5,4,2,0
38.0,5.0,33,43,1.4,0.5477225575051661,29,4,P29,2,1,1,1,5,4,2,1
54.0,14.730919862656236,38,67,1.3333333333333333,0.5773502691896258,29,2,B21,6,1,1,1,3,3,1,1
